Bin No,Bin Type,Street,Ward-DED,LEA,DCC Area,NG Eastings,NG Northings,ITM Eastings,ITM Northings,Date surveyed,Advert Space,Used Advert space,Cig Butt container,Location: Footpath,Location: Residential,Location: Retail/Shop,Location:School,Location: Public Building,Location: Park,Location: Other,Damaged,Accessible,Depot,BIDS area,Fingal Co Co,South Dublin Co Co,DLR Co Co,Other,CBD Area
2146065,A,LEESON STREET LOWER,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,316254,232989,716180,733016,26/09/2008,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146066,A,LEESON STREET LOWER,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,316219,233044,716145,733071,26/09/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146067,A,LEESON STREET LOWER,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,316189,233089,716115,733115,26/09/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,MUSIC VENUE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146068,A,LEESON STREET LOWER,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,316159,233134,716085,733160,26/09/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146069,E,EARLSFORT TERRACE,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,316138,233123,716064,733149,26/09/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146070,E,EARLSFORT TERRACE,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,316125,233083,716051,733109,26/09/2008,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146071,E,EARLSFORT TERRACE,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,316115,233055,716041,733082,26/09/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,BUS STOP,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146072,E,EARLSFORT TERRACE,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,316100,233005,716026,733032,26/09/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146073,E,EARLSFORT TERRACE,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,316091,233031,716017,733058,26/09/2008,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NATIONAL CONCERT HALL,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146074,E,EARLSFORT TERRACE,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,316098,233052,716024,733079,26/09/2008,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NATIONAL CONCERT HALL,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146075,E,EARLSFORT TERRACE,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,316110,233086,716036,733112,26/09/2008,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146076,A,HARCOURT STREET,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,315763,233247,715688,733273,26/09/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146077,A,HARCOURT STREET,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,315732,233140,715658,733166,26/09/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146078,A,HARCOURT STREET,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,315743,233109,715669,733135,26/09/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146079,A,HARCOURT STREET,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,315735,233061,715661,733088,26/09/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,HOTEL,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146080,A,HARCOURT STREET,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,315749,233044,715675,733071,26/09/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146081,A,HARCOURT STREET,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,315740,232986,715666,733013,26/09/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146082,E,HARCOURT STREET,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,315726,232967,715652,732994,26/09/2008,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,GARDA STATION,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146083,A,HARCOURT STREET,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,315763,232956,715689,732983,26/09/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,HOTEL,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146084,A,HARCOURT STREET,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,315758,232979,715684,733006,26/09/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,HOTEL,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146085,A,CAMDEN STREET LOWER,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,315611,233134,715537,733161,16/10/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PUB,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146086,A,CAMDEN STREET LOWER,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,315618,233105,715543,733132,16/10/2008,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146087,A,CAMDEN STREET LOWER,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,315619,233092,715545,733119,16/10/2008,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146088,A,CAMDEN STREET LOWER,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,315619,233092,715545,733119,16/10/2008,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146089,A,CAMDEN STREET LOWER,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,315621,232982,715547,733008,16/10/2008,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146090,A,CAMDEN STREET LOWER,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,315621,232949,715547,732975,16/10/2008,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146091,A,CHARLOTTE WAY,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,315644,232861,715570,732887,16/10/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PUB,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146092,A,CHARLOTTE WAY,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,315637,232856,715563,732882,16/10/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PUB,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146093,A,CHARLOTTE WAY,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,315677,232876,715602,732902,16/10/2008,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146094,A,CHARLOTTE WAY,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,315701,232883,715627,732910,16/10/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,BUS STOP,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146095,E,HARCOURT ROAD,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,315716,232754,715641,732781,16/10/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146096,E,RICHMOND STREET SOUTH,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,315653,232740,715579,732767,16/10/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,AREA UNDER CONSTRUCTION,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146097,E,RICHMOND STREET SOUTH,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,315658,232712,715584,732739,16/10/2008,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146098,E,RICHMOND STREET SOUTH,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,315677,232589,715603,732616,16/10/2008,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146099,A,RICHMOND STREET SOUTH,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,315693,232495,715619,732521,16/10/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PUB,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146100,A,CHARLEMONT MALL,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,315758,232497,715684,732524,16/10/2008,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146101,A,CHARLEMONT MALL,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,315778,232490,715704,732517,16/10/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,GRAND CANAL,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146102,A,CHARLEMONT MALL,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,315850,232496,715776,732523,16/10/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,GRAND CANAL,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146103,A,CHARLEMONT MALL,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,315918,232510,715844,732537,16/10/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,GRAND CANAL,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146104,A,CHARLEMONT MALL,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,315938,232520,715864,732546,16/10/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,GRAND CANAL,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2146105,B,CAMDEN ROW,ST KEVINS,SOUTH EAST INNER CITY,SOUTH EAST,315377,233140,715302,733166,05/11/2008,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,FALSE
2147001,A,WILTON TERRACE,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316501,232745,716426,732771,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,GRAND CANAL,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147002,A,WILTON TERRACE,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316567,232785,716493,732811,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,GRAND CANAL,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147003,A,WILTON TERRACE,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316635,232817,716560,732844,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,GRAND CANAL,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147004,A,WILTON TERRACE,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316683,232845,716609,732871,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,GRAND CANAL,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147005,A,WILTON TERRACE,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316752,232879,716677,732905,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,GRAND CANAL,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147006,A,WILTON TERRACE,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316799,232905,716724,732931,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,GRAND CANAL,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147007,E,WILTON PLACE,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316696,232963,716621,732989,14/11/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147008,E,WILTON PLACE,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316675,232926,716601,732952,14/11/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147009,E,WILTON PLACE,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316643,232866,716568,732893,14/11/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147010,E,WILTON PLACE,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316689,233089,716614,733115,14/11/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147011,E,FITZWILLIAM STREET UPPER,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316673,233208,716598,733235,14/11/2008,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147012,E,FITZWILLIAM SQUARE EAST,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316595,233070,716520,733097,14/11/2008,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147013,E,FITZWILLIAM PLACE,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316538,232968,716463,732995,14/11/2008,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147014,E,FITZWILLIAM PLACE,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316434,232782,716360,732808,14/11/2008,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147015,E,MOUNT STREET UPPER,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316969,233282,716895,733309,20/11/2008,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147016,E,MOUNT STREET UPPER,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316947,233310,716873,733337,20/11/2008,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147017,E,MOUNT STREET UPPER,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316887,233328,716812,733355,20/11/2008,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147018,E,MOUNT STREET UPPER,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316886,233345,716812,733371,20/11/2008,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147019,E,MOUNT STREET UPPER,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316828,233378,716753,733404,20/11/2008,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147020,A,MOUNT STREET UPPER,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316783,233404,716709,733430,20/11/2008,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147021,A,MOUNT STREET UPPER,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316777,233391,716703,733417,20/11/2008,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147022,E,HERBERT STREET,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,317007,233240,716933,733267,20/11/2008,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147023,E,MOUNT STREET CRESCENT,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,317075,233241,717000,733268,20/11/2008,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147024,E,BAGGOT STREET LOWER,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316896,232994,716822,733020,20/11/2008,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147025,E,BAGGOT STREET LOWER,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316839,233071,716764,733097,20/11/2008,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147026,E,BAGGOT STREET LOWER,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316799,233112,716724,733139,20/11/2008,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147027,E,BAGGOT STREET LOWER,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316714,233202,716639,733228,20/11/2008,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147028,E,FITZWILLIAM STREET LOWER,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316699,233258,716625,733284,20/11/2008,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147029,E,FITZWILLIAM STREET LOWER,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316718,233290,716643,733317,20/11/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ESB,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147030,E,FITZWILLIAM STREET LOWER,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316744,233338,716670,733364,20/11/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ESB,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147031,E,BAGGOT STREET LOWER,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316716,233229,716641,733256,20/11/2008,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,WILLIAM HILL,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147032,E,JAMES'S STREET EAST,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316764,233240,716689,733267,20/11/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ESB,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147033,E,JAMES'S STREET EAST,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316800,233300,716725,733327,20/11/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ESB,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147034,E,BAGGOT STREET LOWER,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316750,233193,716675,733219,20/11/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,BANK,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147035,E,BAGGOT STREET LOWER,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316788,233154,716713,733180,20/11/2008,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,BANK,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147036,E,BAGGOT STREET LOWER,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316806,233137,716731,733163,20/11/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,BANK,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147037,E,MOUNT STREET LOWER,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,317191,233370,717116,733397,20/11/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,BUS STOP,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147038,E,MOUNT STREET LOWER,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,317124,233406,717050,733433,20/11/2008,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147039,E,MOUNT STREET LOWER,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,317003,233470,716928,733497,20/11/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147040,E,MOUNT STREET LOWER,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316967,233489,716892,733516,20/11/2008,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147041,E,MOUNT STREET LOWER,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316881,233537,716807,733564,20/11/2008,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147042,E,MOUNT STREET LOWER,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,317004,233486,716930,733512,20/11/2008,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147043,E,MOUNT STREET LOWER,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,317035,233469,716960,733496,20/11/2008,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147044,E,MOUNT STREET LOWER,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,317053,233459,716978,733485,20/11/2008,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147045,E,MOUNT STREET LOWER,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,317090,233440,717016,733466,20/11/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147046,E,MOUNT STREET LOWER,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,317234,233368,717160,733394,20/11/2008,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2147047,E,HERBERT PLACE,SOUTH DOCK,SOUTH EAST INNER CITY,SOUTH EAST,316944,232993,716869,733019,20/11/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
